SetID,Number,Variant,YearFrom,Category,Theme,ThemeGroup,Subtheme,SetName,Image,ImageFilename,USRetailPrice,UKRetailPrice,CARetailPrice,DERetailPrice,USDateAdded,USDateRemoved,Pieces,Minifigs,MinifigNumbers,PackagingType,Availability,USItemNumber,EUItemNumber,EAN,UPC,Width,Height,Depth,Weight,ModelDimension1,ModelDimension2,ModelDimension3,AgeMin,AgeMax,OwnCount,WantCount,InstructionsCount,AdditionalImageCount,Released,Rating,BrickLinkSoldPriceNew,BrickLinkSoldPriceUsed,Designers,LaunchDate,ExitDate
"3832","7191","1","2000","Normal","Star Wars","Licensed","Ultimate Collector Series","X-wing Fighter","X","7191-1","150","","","","","","1300","1","sw0028,","Box","LEGO exclusive","1029638","1029638","5702012006555","","59.2","43.2","7.2","","","","","14","","3794","6078","1","0","X","62","839.1700","282.5100","Henrik Andersen,","01/07/2000 00:00:00","28/02/2002 00:00:00"
"30260","75288","1","2020","Normal","Star Wars","Licensed","Episode V","AT-AT","X","75288-1","169.99","149.99","209.99","169.99","24/08/2020 00:00:00","19/01/2024 00:00:00","1267","6","sw0991,sw1101,sw1102,sw1103,sw1104,sw1105,","Box","Retail","6289034","6289033","5702016617320","673419318532","58.2","37.8","8.7","1.78","34","38","15","10","","16432","5197","2","15","X","37","228.8700","163.7900","Henrik Andersen,","01/08/2020 00:00:00","31/12/2023 00:00:00"
"8592","7965","1","2011","Normal","Star Wars","Licensed","Episode IV","Millennium Falcon","X","7965-1","139.99","132.99","179.99","","19/07/2011 00:00:00","01/12/2014 00:00:00","1254","6","sw0011a,sw0277,sw0334,sw0335,sw0336,sw0337,","Box","Retail","4612210","4589029","5702014736955","673419145909","58.2","37.8","8.7","2.28","","","","9","14","21269","6380","4","13","X","130","200.7900","126.5900","","01/06/2011 00:00:00","31/12/2014 00:00:00"
"27799","75220","1","2018","Normal","Star Wars","Licensed","Episode IV","Sandcrawler","X","75220-1","139.99","109.99","159.99","129.99","01/08/2018 00:00:00","26/11/2019 00:00:00","1239","6","sw0778,sw0896,sw0897,sw0936,sw0937,sw0938,","Box","Retail","6212806","6212805","5702016111187","673419282758","48","37.8","9.4","1.77","18","31","11","","","5140","3626","2","5","X","6","221.1200","164.8200","Niels M. Frederiksen,","01/08/2018 00:00:00","31/12/2019 00:00:00"
"24228","75106","1","2015","Normal","Star Wars","Licensed","Rebels","Imperial Assault Carrier","X","75106-1","129.99","99.99","149.99","129.99","01/06/2015 00:00:00","17/12/2016 00:00:00","1216","6","sw0616,sw0621,sw0623,sw0647,sw0648,","Box","Retail","6103853","6103852","5702015367813","673419234467","48.006","37.7952","9.398","1.89772","","","","9","14","5902","4948","2","8","X","12","265.3500","191.6100","","01/06/2015 00:00:00","31/12/2016 00:00:00"
"5535","10175","1","2006","Normal","Star Wars","Licensed","Ultimate Collector Series","Vader's TIE Advanced","X","10175-1","99.99","79.99","","","24/10/2007 00:00:00","13/02/2009 00:00:00","1212","","","Box","LEGO exclusive","4294346","4290515","5702014478633","","57.6","38.4","9.6","","","","","14","","3764","7204","2","2","X","37","949.4900","371.7400","","01/10/2006 00:00:00","31/12/2008 00:00:00"
"48870","75392","1","2024","Normal","Star Wars","Licensed","Miscellaneous","Creative Play Droid Builder","X","75392-1","99.99","89.99","129.99","99.99","29/06/2024 00:00:00","17/12/2025 00:00:00","1186","2","sw1348,sw1394,","Box","Retail","6474668","6474667","5702017600284","673419393690","38.2","26.2","9.4","","","","","9","","3117","1527","8","9","X","0","94.1100","75.0000","Henrik Andersen,","01/08/2024 00:00:00","31/12/2025 00:00:00"
"29296","75253","1","2019","Normal","Star Wars","Licensed","Boost","Droid Commander","X","75253-1","199.99","179.99","249.99","194.95","26/06/2019 00:00:00","26/02/2021 00:00:00","1177","","","Box","Retail","6251933","6251932","5702016369854","","54","28.2","9.1","","","","","8","","3176","1958","5","7","X","8","148.9800","100.3300","Carl Merriam,Jørn Thomsen,","15/07/2019 00:00:00","31/12/2020 00:00:00"
"10228","75021","1","2013","Normal","Star Wars","Licensed","Episode II","Republic Gunship","X","75021-1","119.99","109.99","149.99","","01/08/2013 00:00:00","30/12/2014 00:00:00","1175","7","sw0092,sw0488,sw0489,sw0490,sw0491,sw0492,","Box","{Not specified}","6025075","6025074","5702014974753","673419191401","48","37.8","9.4","2.01","","","","9","14","12838","9595","4","5","X","48","536.2500","336.3500","","01/06/2013 00:00:00","31/12/2014 00:00:00"
"6940","8039","1","2009","Normal","Star Wars","Licensed","The Clone Wars","Venator-class Republic Attack Cruiser","X","8039-1","119.99","102.99","149.99","","28/06/2009 00:00:00","03/12/2010 00:00:00","1170","5","sw0191,sw0221,sw0243,sw0244,","Box","{Not specified}","4540025","4534741","5702014533370","673419111911","58.2","37.8","8.7","1.95","","","","9","14","8593","8592","2","16","X","98","651.5400","246.4800","","01/06/2009 00:00:00","31/12/2011 00:00:00"
"23751","66512","1","2014","Collection","Star Wars","Licensed","Product Collection","Star Wars Rebels Super Pack 2 in 1","X","66512-1","109.99","","","","","","1163","","","Box","Retail - limited","","","","","","","","","","","","9","14","515","1780","0","0","X","0","1269.0100","424.9900","","",""
"7581","8098","1","2010","Normal","Star Wars","Licensed","The Clone Wars","Clone Turbo Tank","X","8098-1","119.99","102.99","159.99","","30/07/2010 00:00:00","11/04/2012 00:00:00","1141","6","sw0183,sw0192,sw0200a,sw0284,sw0285,sw0286,","Box","{Not specified}","4567494","4559588","5702014601352","673419129138","58.19","37.8","8.71","1.88","","","","9","14","8927","6435","4","15","X","69","456.5000","282.3500","Adam Grabowski,","01/06/2010 00:00:00","31/07/2012 00:00:00"
"48875","75398","1","2024","Normal","Star Wars","Licensed","Miscellaneous","C-3PO","X","75398-1","139.99","124.99","179.99","139.99","02/07/2024 00:00:00","04/02/2026 00:00:00","1138","1","sw1209,","Box","Retail","6470458","6470457","5702017584508","673419389648","28.2","45.6","7.2","","","","","18","","6667","2519","7","7","X","5","112.5900","86.4600","Jackson Hughes,","01/08/2024 00:00:00","31/12/2027 00:00:00"
"6111","10178","1","2007","Normal","Star Wars","Licensed","Episode V","Motorized Walking AT-AT","X","10178-1","129.99","89.99","159.99","","24/10/2007 00:00:00","25/12/2010 00:00:00","1137","4","sw0090,sw0115,sw0177,sw0178,","Box","LEGO exclusive","4499957","4495737","","673419092869","57.6","38.4","7.2","","","","","14","","6346","6267","3","2","X","131","531.2800","210.7700","","01/10/2007 00:00:00","31/12/2010 00:00:00"
"23364","75054","1","2014","Normal","Star Wars","Licensed","Episode V","AT-AT","X","75054-1","109.99","109.99","129.99","119.99","02/08/2014 00:00:00","17/11/2015 00:00:00","1137","5","sw0568,sw0579,sw0580,sw0581,","Box","Retail","6061437","6061436","5702015123778","673419210560","48.006","37.7952","7.0612","1.67","","","","9","14","13525","6768","4","8","X","34","191.9200","120.5100","","01/06/2014 00:00:00","31/12/2015 00:00:00"
"26719","75187","1","2017","Normal","Star Wars","Licensed","Episode VIII","BB-8","X","75187-1","99.99","84.99","129.99","99.99","02/09/2017 00:00:00","11/01/2020 00:00:00","1106","1","sw0661,","Box","Retail","6175761","6175760","5702015869881","673419267601","35.4076","37.7952","9.398","1.342632","25","15","26","10","16","17915","3164","2","3","X","37","182.3800","81.4700","","01/09/2017 00:00:00","31/07/2019 00:00:00"
"9201","9515","1","2012","Normal","Star Wars","Licensed","The Clone Wars","The Malevolence","X","9515-1","119.99","99.99","149.99","","23/07/2012 00:00:00","03/05/2014 00:00:00","1101","6","sw0001c,sw0183,sw0224,sw0254,sw0411,sw0415,","Box","Retail","4654372","4636427","5702014841048","673419167994","58.2","37.8","8.7","1.66","","","","9","14","7839","7118","4","8","X","42","469.8900","233.0400","","01/06/2012 00:00:00","31/12/2013 00:00:00"
"51285","75428","1","2025","Normal","Star Wars","Licensed","Episode I","Battle Droid with STAP","X","75428-1","139.99","119.99","169.99","129.99","06/05/2025 00:00:00","04/02/2026 00:00:00","1088","1","sw0001a,","Box","Retail","6529423","6529422","5702017824598","673419407519","28.2","45.6","7.2","","38","30","14","12","","1434","2262","2","11","X","0","99.6300","57.1100","John Ho,","01/07/2025 00:00:00","31/12/2026 00:00:00"
"23694","66479","1","2014","Collection","Star Wars","Licensed","Product Collection","Value Pack","X","66479-1","","","","","","","1087","","","Box","Retail - limited","","","","","","","","","","","","","","282","1145","0","0","X","0","595.3000","267.0700","","",""
"6528","10186","1","2008","Normal","Star Wars","Licensed","Ultimate Collector Series","General Grievous","X","10186-1","89.99","63.59","","","04/05/2008 00:00:00","15/05/2009 00:00:00","1085","","","Box","LEGO exclusive","4513382","4513382","5702014517424","","38.4","48","7.2","","","","","14","","2938","4482","2","2","X","43","525.2900","245.7300","","01/05/2008 00:00:00","31/12/2008 00:00:00"
"47230","75354","1","2023","Normal","Star Wars","Licensed","The Clone Wars","Coruscant Guard Gunship","X","75354-1","139.99","129.99","179.99","149.99","22/08/2023 00:00:00","23/11/2025 00:00:00","1083","5","sw1303,sw1304,sw1305,sw1306,","Box","Retail","6431245","6431244","5702017433806","673419379038","48","37.8","7.1","","15","37","41","9","","9658","3286","2","12","X","3","144.2800","104.7400","","01/09/2023 00:00:00","31/12/2025 00:00:00"
"32407","75337","1","2022","Normal","Star Wars","Licensed","Episode III","AT-TE Walker","X","75337-1","139.99","119.99","179.99","139.99","26/07/2022 00:00:00","04/02/2026 00:00:00","1082","9","sw0001c,sw1233,sw1234,sw1235,sw1236,","Box","Retail","6379946","6378875","5702017155630","673419357579","48","37.8","7.1","","19","44","24","9","","17474","3814","5","10","X","38","112.8000","106.0800","Jan Neergaard Olesen,","01/08/2022 00:00:00","31/07/2026 00:00:00"
"3833","7194","1","2002","Normal","Star Wars","Licensed","Ultimate Collector Series","Yoda","X","7194-1","99.99","79.99","","","","","1075","","","Box","LEGO exclusive","4162700","4162699","5702014151864","","57.6","38.4","7.2","","","","","14","","3165","3595","1","2","X","9","375.0000","244.6900","Henrik Andersen,","01/01/2002 00:00:00","31/12/2003 00:00:00"
"30326","75318","1","2020","Normal","Star Wars","Licensed","The Mandalorian","The Child","X","75318-1","89.99","79.99","109.99","89.99","23/09/2020 00:00:00","01/03/2024 00:00:00","1073","1","sw1113,","Box","Retail","6335619","6335617","5702016928570","673419342131","26.2","38.2","11.8","","19","21","13","10","","17684","2442","2","11","X","23","63.1600","29.9700","","30/10/2020 00:00:00","31/12/2023 00:00:00"
"5483","10174","1","2006","Normal","Star Wars","Licensed","Ultimate Collector Series","Imperial AT-ST","X","10174-1","79.99","58.69","","79.99","24/10/2007 00:00:00","31/03/2009 00:00:00","1068","","","Box","LEGO exclusive","4294345","4290514","5702014478626","673419083058","48","38.4","7.2","","","","","14","","6268","6484","3","4","X","55","550.0000","310.9500","Bjarke Lykke Madsen,","01/07/2006 00:00:00","31/12/2008 00:00:00"
"45533","75365","1","2023","Normal","Star Wars","Licensed","Episode IV","Yavin 4 Rebel Base","X","75365-1","169.99","149.99","219.99","169.99","02/06/2023 00:00:00","26/12/2024 00:00:00","1066","12","sw0532,sw1140,sw1201,sw1202,sw1279,sw1280,sw1281,sw1282,sw1283,sw1284,sw1285,sw1286,","Box","Retail","6427712","6427711","5702017421469","673419377058","48","37.8","7.1","","31","49","20","8","","5352","2448","12","11","X","3","155.4100","135.0000","Henrik Andersen,","01/08/2023 00:00:00","31/12/2024 00:00:00"
"2144","4483","1","2003","Normal","Star Wars","Licensed","Episode V","AT-AT","X","4483-1","100","89.99","","129.99","","","1064","4","sw0019,sw0101,sw0102,","Box","Retail","4186198","4184332","","673419017381","57.6","38.4","9.6","","","","","","","5084","4902","1","4","X","227","357.9700","197.5400","Henrik Andersen,","01/06/2003 00:00:00","31/12/2004 00:00:00"
"48873","75393","1","2024","Normal","Star Wars","Licensed","Rebuild the Galaxy","TIE Fighter & X-wing Mash-up","X","75393-1","109.99","94.99","139.99","109.99","26/06/2024 00:00:00","21/09/2025 00:00:00","1063","5","sw1260,sw1359,sw1360,sw1361,sw1362,","Box","Retail","6470452","6470451","5702017584485","673419389624","","","","","18","34","6","9","","3220","1714","4","10","X","0","80.8700","60.0000","Niels Bundesen,","01/08/2024 00:00:00","31/12/2025 00:00:00"
"32405","75335","1","2022","Normal","Star Wars","Licensed","Jedi: Fallen Order","BD-1","X","75335-1","99.99","89.99","129.99","99.99","31/05/2022 00:00:00","01/03/2024 00:00:00","1062","1","sw1213,","Box","Retail","6378940","6378873","5702017155616","673419357555","35.4","37.8","7.1","","","","","14","","10161","3008","2","12","X","12","169.7500","114.0000","","01/08/2022 00:00:00","31/12/2023 00:00:00"
"28331","75251","1","2019","Normal","Star Wars","Licensed","Miscellaneous","Darth Vader's Castle","X","75251-1","129.99","119.99","149.99","129.99","02/12/2018 00:00:00","14/10/2021 00:00:00","1060","6","sw0521b,sw0636b,sw0981,sw0982,sw0983,","Box","Retail","6251804","","5702016370454","","","","","","","","","9","","10034","5461","2","7","X","15","194.6600","152.1800","Hans Burkhard Schlömer,","",""
"45532","75364","1","2023","Normal","Star Wars","Licensed","Ahsoka","New Republic E-wing vs. Shin Hati's Starfighter","X","75364-1","109.99","94.99","139.99","104.99","22/08/2023 00:00:00","08/12/2024 00:00:00","1056","5","sw1289,sw1290,sw1291,sw1292,sw1293,","Box","Retail","6427708","6427707","5702017421452","673419377041","54","28.2","5.9","","10","27","24","9","","8233","2284","4","13","X","4","84.3400","61.6000","Jackson Hughes,","01/09/2023 00:00:00","31/12/2024 00:00:00"
"48524","75379","1","2024","Normal","Star Wars","Licensed","Miscellaneous","R2-D2","X","75379-1","99.99","89.99","129.99","99.99","31/01/2024 00:00:00","04/02/2026 00:00:00","1050","2","sw1202,sw1325,","Box","Retail","6470430","6470429","5702017584379","673419389518","26.2","38.2","9.4","","24","16","11","10","","11413","2840","2","8","X","18","69.5600","50.4900","Jan Neergaard Olesen,","01/03/2024 00:00:00","31/12/2027 00:00:00"
"50829","75403","1","2025","Normal","Star Wars","Licensed","The Mandalorian","Grogu with Hover Pram","X","75403-1","99.99","89.99","129.99","99.99","03/12/2024 00:00:00","04/02/2026 00:00:00","1048","1","sw1113,","Box","Retail","6527521","6527520","5702017817477","673419406024","26.2","38.2","9.4","","19","18","16","10","","3822","1558","4","9","X","4","56.1900","52.7900","George Gilliatt,","01/01/2025 00:00:00","31/12/2027 00:00:00"
"51098","75416","1","2025","Normal","Star Wars","Licensed","Ahsoka","Chopper (C1-10P)","X","75416-1","99.99","94.99","129.99","109.99","16/04/2025 00:00:00","04/02/2026 00:00:00","1039","1","sw1308,","Box","Retail","6527541","6527540","5702017817651","673419406123","26.2","38.2","9.4","","","","","10","","3266","2036","2","8","X","0","89.2200","58.7500","Jme Wheeler,","01/05/2025 00:00:00","31/07/2027 00:00:00"
"29816","4002019","1","2019","Normal","Star Wars","Licensed","Employee gift","Christmas X-wing","X","4002019-1","","","","","","","1038","3","sw0527a,sw1070,sw1071,","Box","Not sold","6295151","","","","","","","","","","","10","","1498","2137","0","1","X","0","897.0900","830.0000","Joe Kyde,Robert Heim,","",""
"6380","7676","1","2008","Normal","Star Wars","Licensed","The Clone Wars","Republic Attack Gunship","X","7676-1","119.99","84.99","","","28/07/2008 00:00:00","18/05/2010 00:00:00","1034","7","sw0195,sw0196,sw0197,sw0198,sw0200,sw0311,","Box","Retail","4517230","4512540","5702014517462","673419102698","65.2","38.4","9.6","2.04","","","","9","14","9796","6786","2","5","X","334","821.5700","302.2100","Adam Grabowski,","26/07/2008 00:00:00","30/06/2010 00:00:00"
"29993","75292","1","2020","Normal","Star Wars","Licensed","The Mandalorian","The Razor Crest","X","75292-1","139.99","119.99","179.99","139.99","21/02/2020 00:00:00","05/02/2024 00:00:00","1023","5","sw1057,sw1113,sw1114,sw1115,sw1116,","Box","Retail","6296208","6296206","5702016683325","673419324038","48","37.8","7.1","","14","38","28","10","","24796","6137","2","21","X","48","131.9200","80.3200","Niels M. Frederiksen,","01/09/2020 00:00:00","31/12/2023 00:00:00"
"32400","75323","1","2022","Normal","Star Wars","Licensed","The Bad Batch","The Justifier ","X","75323-1","169.99","149.99","209.99","169.99","26/07/2022 00:00:00","01/03/2024 00:00:00","1022","5","sw1148,sw1159,sw1214,sw1215,sw1219,","Box","Retail","6378928","6378861","5702017155494","673419356732","58.2","37.8","8.7","","12","38","50","9","","8151","2749","2","8","X","9","115.8400","86.9000","Henrik Andersen,","01/08/2022 00:00:00","31/12/2023 00:00:00"
"8591","7964","1","2011","Normal","Star Wars","Licensed","The Clone Wars","Republic Frigate","X","7964-1","119.99","102.99","154.99","","19/07/2011 00:00:00","01/11/2012 00:00:00","1015","5","sw0219,sw0330,sw0331,sw0332,sw0333,","Box","Retail","4612209","4589028","5702014736948","673419145893","58.19","37.8","8.71","1.84","","","","9","14","9764","8324","4","15","X","36","648.9400","369.6800","Jan Neergaard Olesen,","01/06/2011 00:00:00","31/12/2012 00:00:00"
"51100","75430","1","2025","Normal","Star Wars","Licensed","Episode VI","Wicket the Ewok","X","75430-1","129.99","109.99","149.99","119.99","11/07/2025 00:00:00","04/02/2026 00:00:00","1010","1","sw1435,","Box","Retail","6529427","6529426","5702017824611","673419407533","26.2","38.2","9.4","","","","","12","","1578","1676","2","9","X","4","162.5900","","Jme Wheeler,","01/08/2025 00:00:00","31/12/2026 00:00:00"
